sys_sample_code,data_provider,sample_name,sample_matrix_code,sample_type_code,sample_source,parent_sample_code,sample_delivery_group,sample_date,sys_loc_code,start_depth,end_depth,depth_unit,chain_of_custody,sent_to_lab_date,sample_receipt_date,sampler,sampling_company_code,sampling_reason,sampling_technique,task_code,collection_quarter,composite_yn,composite_desc,sample_class,custom_field_1,custom_field_2,custom_field_3,comment.x,sample_type_desc,lab_anl_method_name,analysis_date,fraction,column_number,test_type,lab_matrix_code,analysis_location,basis,container_id,dilution_factor,prep_method,prep_date,leachate_method,leachate_date,lab_name_code,qc_level,lab_sample_id,percent_moisture,subsample_amount,subsample_amount_unit,analyst_name,instrument_id,comment.y,preservative,final_volume,final_volume_unit,cas_rn,chemical_name,result_value,result_error_delta,result_type_code,reportable_result,detect_flag,lab_qualifiers,validator_qualifiers,interpreted_qualifiers,validated_yn,method_detection_limit,reporting_detection_limit,quantitation_limit,result_unit,detection_limit_unit,tic_retention_time,minimum_detectable_conc,counting_error,uncertainty,critical_value,validation_level,result_comment,qc_original_conc,qc_spike_added,qc_spike_measured,qc_spike_recovery,qc_dup_original_conc,qc_dup_spike_added,qc_dup_spike_measured,qc_dup_spike_recovery,qc_rpd,qc_spike_lcl,qc_spike_ucl,qc_rpd_cl,qc_spike_status,qc_dup_spike_status,qc_rpd_status,lab_sdg,standard_chemical_name
694185-lcs1,ALSRNY,Lab Control Sample,WQ,BS,Lab,NA,R2008207,2020-09-04T23:57:00Z,Lab Control Sample,NA,NA,NA,NA,NA,NA,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_control,E353.2,2020-09-04T23:57:00Z,T,NA,initial,WQ,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008207-LCS1,NA,10,mL,NA,NA,NA,NA,10,mL,14797-65-0,"NITROGEN, NITRITE",0.252,NA,SC,Yes,Y,NA,NA,NA,NA,0.007,NA,0.01,mg/l,mg/l,NA,0.007,NA,NA,NA,NA,NA,NA,0.25,0.252,101,NA,NA,NA,NA,NA,90,110,NA,NA,NA,NA,R2008207,nitrite_nitrogen
694185-mb1,ALSRNY,Method Blank,WQ,LB,Lab,NA,R2008207,2020-09-04T23:56:00Z,Method Blank,NA,NA,NA,NA,NA,NA,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_blank,E353.2,2020-09-04T23:56:00Z,T,NA,initial,WQ,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008207-MB1,NA,10,mL,NA,NA,NA,NA,10,mL,14797-65-0,"NITROGEN, NITRITE",NA,NA,TRG,Yes,N,U,NA,U,NA,0.007,0.007,0.01,mg/l,mg/l,NA,0.007,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008207,nitrite_nitrogen
694186-lcs1,ALSRNY,Lab Control Sample,WQ,BS,Lab,NA,R2008229,2020-09-05T00:10:00Z,Lab Control Sample,NA,NA,NA,NA,NA,NA,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_control,E353.2,2020-09-05T00:10:00Z,T,NA,initial,WQ,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008229-LCS1,NA,10,mL,NA,NA,NA,NA,10,mL,14797-65-0,"NITROGEN, NITRITE",0.254,NA,SC,Yes,Y,NA,NA,NA,NA,0.007,NA,0.01,mg/l,mg/l,NA,0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008229,nitrite_nitrogen
694186-lcs2,ALSRNY,Lab Control Sample,WQ,BS,Lab,NA,R2008207,2020-09-05T00:10:00Z,Lab Control Sample,NA,NA,NA,NA,NA,NA,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_control,E353.2,2020-09-05T00:10:00Z,T,NA,initial,WQ,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008207-LCS2,NA,10,mL,NA,NA,NA,NA,10,mL,14797-65-0,"NITROGEN, NITRITE",0.254,NA,SC,Yes,Y,NA,NA,NA,NA,0.007,NA,0.01,mg/l,mg/l,NA,0.007,NA,NA,NA,NA,NA,NA,0.25,0.254,102,NA,NA,NA,NA,NA,90,110,NA,NA,NA,NA,R2008207,nitrite_nitrogen
694186-mb1,ALSRNY,Method Blank,WQ,LB,Lab,NA,R2008229,2020-09-05T00:07:00Z,Method Blank,NA,NA,NA,NA,NA,NA,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_blank,E353.2,2020-09-05T00:07:00Z,T,NA,initial,WQ,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008229-MB1,NA,10,mL,NA,NA,NA,NA,10,mL,14797-65-0,"NITROGEN, NITRITE",NA,NA,TRG,Yes,N,U,NA,U,NA,0.007,0.007,0.01,mg/l,mg/l,NA,0.007,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008229,nitrite_nitrogen
694186-mb2,ALSRNY,Method Blank,WQ,LB,Lab,NA,R2008207,2020-09-05T00:07:00Z,Method Blank,NA,NA,NA,NA,NA,NA,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_blank,E353.2,2020-09-05T00:07:00Z,T,NA,initial,WQ,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008207-MB2,NA,10,mL,NA,NA,NA,NA,10,mL,14797-65-0,"NITROGEN, NITRITE",NA,NA,TRG,Yes,N,U,NA,U,NA,0.007,0.007,0.01,mg/l,mg/l,NA,0.007,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008207,nitrite_nitrogen
694406-mb1,ALSRNY,Method Blank,WQ,LB,Lab,NA,R2008016,2020-09-03T18:00:00Z,Method Blank,NA,NA,NA,NA,NA,NA,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_blank,SM2120B,2020-09-03T18:00:00Z,T,NA,initial,WQ,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008016-MB5,NA,0,mL,NA,NA,NA,NA,NA,NA,COLOR,COLOR,1,NA,TRG,Yes,Y,NA,NA,NA,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008016,color
694406-mb4,ALSRNY,Method Blank,WQ,LB,Lab,NA,R2008016,2020-09-03T18:00:00Z,Method Blank,NA,NA,NA,NA,NA,NA,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_blank,SM2120B,2020-09-03T18:00:00Z,T,NA,initial,WQ,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008016-MB4,NA,0,mL,NA,NA,NA,NA,NA,NA,COLOR,COLOR,NA,NA,TRG,Yes,N,U,NA,U,NA,NA,1,1,color unit,color unit,NA,NA,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008016,color
694412-mb1,ALSRNY,Method Blank,WQ,LB,Lab,NA,R2008265,2020-09-09T18:30:00Z,Method Blank,NA,NA,NA,NA,NA,NA,090720FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_blank,SM2120B,2020-09-09T18:30:00Z,T,NA,initial,WQ,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008265-MB1,NA,0,mL,NA,NA,NA,NA,NA,NA,COLOR,COLOR,1,NA,TRG,Yes,Y,NA,NA,NA,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008265,color
694412-mb2,ALSRNY,Method Blank,WQ,LB,Lab,NA,R2008265,2020-09-09T18:30:00Z,Method Blank,NA,NA,NA,NA,NA,NA,090720FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_blank,SM2120B,2020-09-09T18:30:00Z,T,NA,initial,WQ,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008265-MB2,NA,0,mL,NA,NA,NA,NA,NA,NA,COLOR,COLOR,1,NA,TRG,Yes,Y,NA,NA,NA,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008265,color
694418-mb1,ALSRNY,Method Blank,WQ,LB,Lab,NA,R2008238,2020-09-08T20:30:00Z,Method Blank,NA,NA,NA,NA,NA,NA,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_blank,SM2120B,2020-09-08T20:30:00Z,T,NA,initial,WQ,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008238-MB1,NA,0,mL,NA,NA,NA,NA,NA,NA,COLOR,COLOR,1,NA,TRG,Yes,Y,NA,NA,NA,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008238,color
694418-mb1,ALSRNY,Method Blank,WQ,LB,Lab,NA,R2008238,2020-09-08T20:30:00Z,Method Blank,NA,NA,NA,NA,NA,NA,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_blank,SM2120B,2020-09-08T20:30:00Z,T,NA,initial,WQ,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008232-MB1,NA,0,mL,NA,NA,NA,NA,NA,NA,COLOR,COLOR,1,NA,TRG,Yes,Y,NA,NA,NA,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008232,color
694418-mb1,ALSRNY,Method Blank,WQ,LB,Lab,NA,R2008232,2020-09-08T20:30:00Z,Method Blank,NA,NA,NA,NA,NA,NA,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_blank,SM2120B,2020-09-08T20:30:00Z,T,NA,initial,WQ,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008238-MB1,NA,0,mL,NA,NA,NA,NA,NA,NA,COLOR,COLOR,1,NA,TRG,Yes,Y,NA,NA,NA,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008238,color
694418-mb1,ALSRNY,Method Blank,WQ,LB,Lab,NA,R2008232,2020-09-08T20:30:00Z,Method Blank,NA,NA,NA,NA,NA,NA,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_blank,SM2120B,2020-09-08T20:30:00Z,T,NA,initial,WQ,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008232-MB1,NA,0,mL,NA,NA,NA,NA,NA,NA,COLOR,COLOR,1,NA,TRG,Yes,Y,NA,NA,NA,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008232,color
694418-mb2,ALSRNY,Method Blank,WQ,LB,Lab,NA,R2008238,2020-09-08T20:30:00Z,Method Blank,NA,NA,NA,NA,NA,NA,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_blank,SM2120B,2020-09-08T20:30:00Z,T,NA,initial,WQ,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008238-MB2,NA,0,mL,NA,NA,NA,NA,NA,NA,COLOR,COLOR,1,NA,TRG,Yes,Y,NA,NA,NA,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008238,color
694418-mb2,ALSRNY,Method Blank,WQ,LB,Lab,NA,R2008238,2020-09-08T20:30:00Z,Method Blank,NA,NA,NA,NA,NA,NA,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_blank,SM2120B,2020-09-08T20:30:00Z,T,NA,initial,WQ,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008232-MB2,NA,0,mL,NA,NA,NA,NA,NA,NA,COLOR,COLOR,1,NA,TRG,Yes,Y,NA,NA,NA,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008232,color
694418-mb2,ALSRNY,Method Blank,WQ,LB,Lab,NA,R2008232,2020-09-08T20:30:00Z,Method Blank,NA,NA,NA,NA,NA,NA,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_blank,SM2120B,2020-09-08T20:30:00Z,T,NA,initial,WQ,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008238-MB2,NA,0,mL,NA,NA,NA,NA,NA,NA,COLOR,COLOR,1,NA,TRG,Yes,Y,NA,NA,NA,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008238,color
694418-mb2,ALSRNY,Method Blank,WQ,LB,Lab,NA,R2008232,2020-09-08T20:30:00Z,Method Blank,NA,NA,NA,NA,NA,NA,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_blank,SM2120B,2020-09-08T20:30:00Z,T,NA,initial,WQ,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008232-MB2,NA,0,mL,NA,NA,NA,NA,NA,NA,COLOR,COLOR,1,NA,TRG,Yes,Y,NA,NA,NA,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008232,color
694471-mb1,ALSRNY,Method Blank,WQ,LB,Lab,NA,R2008207,2020-09-04T20:20:00Z,Method Blank,NA,NA,NA,NA,NA,NA,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_blank,SM2120B,2020-09-04T20:20:00Z,T,NA,initial,WQ,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008207-MB1,NA,0,mL,NA,NA,NA,NA,NA,NA,COLOR,COLOR,1,NA,TRG,Yes,Y,NA,NA,NA,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008207,color
694471-mb1,ALSRNY,Method Blank,WQ,LB,Lab,NA,R2008207,2020-09-04T20:20:00Z,Method Blank,NA,NA,NA,NA,NA,NA,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_blank,SM2120B,2020-09-04T20:20:00Z,T,NA,initial,WQ,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008229-MB1,NA,0,mL,NA,NA,NA,NA,NA,NA,COLOR,COLOR,1,NA,TRG,Yes,Y,NA,NA,NA,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008229,color
694471-mb1,ALSRNY,Method Blank,WQ,LB,Lab,NA,R2008229,2020-09-04T20:20:00Z,Method Blank,NA,NA,NA,NA,NA,NA,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_blank,SM2120B,2020-09-04T20:20:00Z,T,NA,initial,WQ,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008207-MB1,NA,0,mL,NA,NA,NA,NA,NA,NA,COLOR,COLOR,1,NA,TRG,Yes,Y,NA,NA,NA,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008207,color
694471-mb1,ALSRNY,Method Blank,WQ,LB,Lab,NA,R2008229,2020-09-04T20:20:00Z,Method Blank,NA,NA,NA,NA,NA,NA,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_blank,SM2120B,2020-09-04T20:20:00Z,T,NA,initial,WQ,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008229-MB1,NA,0,mL,NA,NA,NA,NA,NA,NA,COLOR,COLOR,1,NA,TRG,Yes,Y,NA,NA,NA,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008229,color
694472-mb2,ALSRNY,Method Blank,WQ,LB,Lab,NA,R2008207,2020-09-04T20:20:00Z,Method Blank,NA,NA,NA,NA,NA,NA,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_blank,SM2120B,2020-09-04T20:20:00Z,T,NA,initial,WQ,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008207-MB2,NA,0,mL,NA,NA,NA,NA,NA,NA,COLOR,COLOR,1,NA,TRG,Yes,Y,NA,NA,NA,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008207,color
694472-mb2,ALSRNY,Method Blank,WQ,LB,Lab,NA,R2008207,2020-09-04T20:20:00Z,Method Blank,NA,NA,NA,NA,NA,NA,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_blank,SM2120B,2020-09-04T20:20:00Z,T,NA,initial,WQ,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008229-MB2,NA,0,mL,NA,NA,NA,NA,NA,NA,COLOR,COLOR,1,NA,TRG,Yes,Y,NA,NA,NA,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008229,color
694472-mb2,ALSRNY,Method Blank,WQ,LB,Lab,NA,R2008229,2020-09-04T20:20:00Z,Method Blank,NA,NA,NA,NA,NA,NA,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_blank,SM2120B,2020-09-04T20:20:00Z,T,NA,initial,WQ,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008207-MB2,NA,0,mL,NA,NA,NA,NA,NA,NA,COLOR,COLOR,1,NA,TRG,Yes,Y,NA,NA,NA,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008207,color
694472-mb2,ALSRNY,Method Blank,WQ,LB,Lab,NA,R2008229,2020-09-04T20:20:00Z,Method Blank,NA,NA,NA,NA,NA,NA,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_blank,SM2120B,2020-09-04T20:20:00Z,T,NA,initial,WQ,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008229-MB2,NA,0,mL,NA,NA,NA,NA,NA,NA,COLOR,COLOR,1,NA,TRG,Yes,Y,NA,NA,NA,NA,NA,NA,1,color unit,color unit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008229,color
694585-lcs1,ALSRNY,Lab Control Sample,WQ,BS,Lab,NA,R2008207,2020-09-10T16:03:00Z,Lab Control Sample,NA,NA,NA,NA,NA,NA,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_control,E300.0,2020-09-10T16:03:00Z,T,NA,initial,WQ,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008207-LCS1,NA,10,mL,NA,NA,NA,NA,10,mL,16887-00-6,CHLORIDE (AS CL),2.01,NA,SC,Yes,Y,NA,NA,NA,NA,0.05,NA,0.2,mg/l,mg/l,NA,0.05,NA,NA,NA,NA,NA,NA,2,2.01,101,NA,NA,NA,NA,NA,70,130,NA,NA,NA,NA,R2008207,chloride_as-cl
694585-mb1,ALSRNY,Method Blank,WQ,LB,Lab,NA,R2008207,2020-09-10T15:57:00Z,Method Blank,NA,NA,NA,NA,NA,NA,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_blank,E300.0,2020-09-10T15:57:00Z,T,NA,initial,WQ,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008207-MB1,NA,10,mL,NA,NA,NA,NA,10,mL,16887-00-6,CHLORIDE (AS CL),NA,NA,TRG,Yes,N,U,NA,U,NA,0.05,0.05,0.2,mg/l,mg/l,NA,0.05,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008207,chloride_as-cl
694588-lcs2,ALSRNY,Lab Control Sample,WQ,BS,Lab,NA,R2008207,2020-09-10T18:53:00Z,Lab Control Sample,NA,NA,NA,NA,NA,NA,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_control,E300.0,2020-09-10T18:53:00Z,T,NA,initial,WQ,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008207-LCS2,NA,10,mL,NA,NA,NA,NA,10,mL,16887-00-6,CHLORIDE (AS CL),2.01,NA,SC,Yes,Y,NA,NA,NA,NA,0.05,NA,0.2,mg/l,mg/l,NA,0.05,NA,NA,NA,NA,NA,NA,2,2.01,100,NA,NA,NA,NA,NA,70,130,NA,NA,NA,NA,R2008207,chloride_as-cl
694588-mb2,ALSRNY,Method Blank,WQ,LB,Lab,NA,R2008207,2020-09-10T18:18:00Z,Method Blank,NA,NA,NA,NA,NA,NA,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_blank,E300.0,2020-09-10T18:18:00Z,T,NA,initial,WQ,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008207-MB2,NA,10,mL,NA,NA,NA,NA,10,mL,16887-00-6,CHLORIDE (AS CL),NA,NA,TRG,Yes,N,U,NA,U,NA,0.05,0.05,0.2,mg/l,mg/l,NA,0.05,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008207,chloride_as-cl
694589-lcs1,ALSRNY,Lab Control Sample,WQ,BS,Lab,NA,R2008229,2020-09-10T21:55:00Z,Lab Control Sample,NA,NA,NA,NA,NA,NA,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_control,E300.0,2020-09-10T21:55:00Z,T,NA,initial,WQ,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008229-LCS1,NA,10,mL,NA,NA,NA,NA,10,mL,16887-00-6,CHLORIDE (AS CL),2.01,NA,SC,Yes,Y,NA,NA,NA,NA,0.05,NA,0.2,mg/l,mg/l,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008229,chloride_as-cl
694589-mb1,ALSRNY,Method Blank,WQ,LB,Lab,NA,R2008229,2020-09-10T21:49:00Z,Method Blank,NA,NA,NA,NA,NA,NA,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_blank,E300.0,2020-09-10T21:49:00Z,T,NA,initial,WQ,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008229-MB1,NA,10,mL,NA,NA,NA,NA,10,mL,16887-00-6,CHLORIDE (AS CL),NA,NA,TRG,Yes,N,U,NA,U,NA,0.05,0.05,0.2,mg/l,mg/l,NA,0.05,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008229,chloride_as-cl
694590-lcs1,ALSRNY,Lab Control Sample,WQ,BS,Lab,NA,R2008232,2020-09-11T00:45:00Z,Lab Control Sample,NA,NA,NA,NA,NA,NA,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_control,E300.0,2020-09-11T00:45:00Z,T,NA,initial,WQ,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008232-LCS1,NA,10,mL,NA,NA,NA,NA,10,mL,16887-00-6,CHLORIDE (AS CL),1.99,NA,SC,Yes,Y,NA,NA,NA,NA,0.05,NA,0.2,mg/l,mg/l,NA,0.05,NA,NA,NA,NA,NA,NA,2,1.99,100,NA,NA,NA,NA,NA,70,130,NA,NA,NA,NA,R2008232,chloride_as-cl
694590-lcs2,ALSRNY,Lab Control Sample,WQ,BS,Lab,NA,R2008229,2020-09-11T00:45:00Z,Lab Control Sample,NA,NA,NA,NA,NA,NA,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_control,E300.0,2020-09-11T00:45:00Z,T,NA,initial,WQ,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008229-LCS2,NA,10,mL,NA,NA,NA,NA,10,mL,16887-00-6,CHLORIDE (AS CL),1.99,NA,SC,Yes,Y,NA,NA,NA,NA,0.05,NA,0.2,mg/l,mg/l,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008229,chloride_as-cl
694590-mb1,ALSRNY,Method Blank,WQ,LB,Lab,NA,R2008232,2020-09-11T00:10:00Z,Method Blank,NA,NA,NA,NA,NA,NA,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_blank,E300.0,2020-09-11T00:10:00Z,T,NA,initial,WQ,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008232-MB1,NA,10,mL,NA,NA,NA,NA,10,mL,16887-00-6,CHLORIDE (AS CL),NA,NA,TRG,Yes,N,U,NA,U,NA,0.05,0.05,0.2,mg/l,mg/l,NA,0.05,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008232,chloride_as-cl
694590-mb2,ALSRNY,Method Blank,WQ,LB,Lab,NA,R2008229,2020-09-11T00:10:00Z,Method Blank,NA,NA,NA,NA,NA,NA,083120FLW,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA,lab_blank,E300.0,2020-09-11T00:10:00Z,T,NA,initial,WQ,LB,NA,NA,1,NA,NA,NA,NA,ALSRNY,quant,R2008229-MB2,NA,10,mL,NA,NA,NA,NA,10,mL,16887-00-6,CHLORIDE (AS CL),NA,NA,TRG,Yes,N,U,NA,U,NA,0.05,0.05,0.2,mg/l,mg/l,NA,0.05,NA,NA,NA,NA,not detected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R2008229,chloride_as-cl
