sys_sample_code,sample_date,site,location,lab_sdg,sample_source,nysdec_sample_type,chemical_name,fraction,result_value,result_unit,lab_flag,lab_anl_method_name,cas_rn,method_detection_limit,detection_limit_unit,quantitation_limit,analysis_date,equipment_blank_ssc,equipment_blank,equipment_blank_result_value,precision_ssc,precision,precision_result_value,accuracy_ssc,accuracy,accuracy_result_value,qc
090320esf1500inf,2020-09-03T19:00:00Z,esf,influent,R2008207,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0173,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,09-14-2020 23:01:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0; 0,090320clk1200ambdup; 090320esf1200effdup,fail; fail,53%; 58%,090120clk1200inf-72 ms; 090420clk1200eff ms,pass; pass,0.0337; 0.118,reject
090420clk0900eff,2020-09-04T13:00:00Z,clarkson,effluent,R2008229,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0954,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,09-17-2020 13:50:00,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090120clk1200inf-72 ms; 090420clk1200eff ms,pass; pass,0.0337; 0.118,reject
090420clk0900inf,2020-09-04T13:00:00Z,clarkson,influent,R2008229,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0157,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,09-17-2020 13:48:00,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090120clk1200inf-72 ms; 090420clk1200eff ms,pass; pass,0.0337; 0.118,reject
090420clk1200amb,2020-09-04T16:00:00Z,clarkson,ambient,R2008229,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0118,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,09-17-2020 13:47:00,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090120clk1200inf-72 ms; 090420clk1200eff ms,pass; pass,0.0337; 0.118,reject
090420clk1200eff,2020-09-04T16:00:00Z,clarkson,effluent,R2008229,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.098,mg/l,no_flag,E365.1,7723-14-0,0.018,mg/l,0.025,09-17-2020 14:44:00,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090120clk1200inf-72 ms; 090420clk1200eff ms,pass; pass,0.0337; 0.118,reject
090420clk1200inf,2020-09-04T16:00:00Z,clarkson,influent,R2008229,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0113,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,09-17-2020 13:53:00,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090120clk1200inf-72 ms; 090420clk1200eff ms,pass; pass,0.0337; 0.118,reject
090420clk1500eff,2020-09-04T19:00:00Z,clarkson,effluent,R2008232,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0306,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,09-17-2020 14:24:00,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090120clk1200inf-72 ms; 090420clk1200eff ms,pass; pass,0.0337; 0.118,reject
090420clk1500inf,2020-09-04T19:00:00Z,clarkson,influent,R2008232,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0122,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,09-17-2020 14:23:00,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090120clk1200inf-72 ms; 090420clk1200eff ms,pass; pass,0.0337; 0.118,reject
090420con1200amb,2020-09-04T16:00:00Z,control,ambient,R2008229,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0127,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,09-17-2020 13:54:00,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090120clk1200inf-72 ms; 090420clk1200eff ms,pass; pass,0.0337; 0.118,reject
090420esf0900eff,2020-09-04T13:00:00Z,esf,effluent,R2008229,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.169,mg/l,no_flag,E365.1,7723-14-0,0.018,mg/l,0.025,09-17-2020 14:47:00,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090120clk1200inf-72 ms; 090420clk1200eff ms,pass; pass,0.0337; 0.118,reject
090420esf0900inf,2020-09-04T13:00:00Z,esf,influent,R2008229,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0132,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,09-17-2020 13:51:00,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090120clk1200inf-72 ms; 090420clk1200eff ms,pass; pass,0.0337; 0.118,reject
090420esf1200amb,2020-09-04T16:00:00Z,esf,ambient,R2008229,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.012,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,09-17-2020 13:44:00,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090120clk1200inf-72 ms; 090420clk1200eff ms,pass; pass,0.0337; 0.118,reject
090420esf1200eff,2020-09-04T16:00:00Z,esf,effluent,R2008229,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0283,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,09-17-2020 13:56:00,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090120clk1200inf-72 ms; 090420clk1200eff ms,pass; pass,0.0337; 0.118,reject
090420esf1200inf,2020-09-04T16:00:00Z,esf,influent,R2008229,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0123,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,09-17-2020 13:55:00,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090120clk1200inf-72 ms; 090420clk1200eff ms,pass; pass,0.0337; 0.118,reject
090420esf1500eff,2020-09-04T19:00:00Z,esf,effluent,R2008232,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.183,mg/l,no_flag,E365.1,7723-14-0,0.018,mg/l,0.025,09-17-2020 14:49:00,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090120clk1200inf-72 ms; 090420clk1200eff ms,pass; pass,0.0337; 0.118,reject
090420esf1500inf,2020-09-04T19:00:00Z,esf,influent,R2008232,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0133,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,09-17-2020 14:30:00,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090120clk1200inf-72 ms; 090420clk1200eff ms,pass; pass,0.0337; 0.118,reject
090320clk1200eff-72,2020-09-06T16:00:00Z,clarkson,effluent,R2008238,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0372,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,09-17-2020 14:26:00,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,reject
090320clk1200inf-72,2020-09-06T16:00:00Z,clarkson,influent,R2008238,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0124,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,09-17-2020 14:25:00,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,reject
090320esf1200eff-72,2020-09-06T16:00:00Z,esf,effluent,R2008238,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0111,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,09-17-2020 14:18:00,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,reject
090320esf1200inf-72,2020-09-06T16:00:00Z,esf,influent,R2008238,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0126,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,09-17-2020 14:09:00,090420clk1200effeb,pass,0,090420clk1200effdup,fail,32%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,reject
090420clk1200eff-72,2020-09-07T16:00:00Z,clarkson,effluent,R2008238,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0949,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,09-17-2020 14:33:00,090820con1200ambeb,pass,0.0044,090820con1200ambdup,fail,44%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,reject
090420clk1200inf-72,2020-09-07T16:00:00Z,clarkson,influent,R2008238,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0139,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,09-17-2020 14:31:00,090820con1200ambeb,pass,0.0044,090820con1200ambdup,fail,44%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,reject
090420esf1200eff-72,2020-09-07T16:00:00Z,esf,effluent,R2008238,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0111,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,09-17-2020 14:35:00,090820con1200ambeb,pass,0.0044,090820con1200ambdup,fail,44%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,reject
090420esf1200inf-72,2020-09-07T16:00:00Z,esf,influent,R2008238,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0131,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,09-17-2020 14:34:00,090820con1200ambeb,pass,0.0044,090820con1200ambdup,fail,44%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,reject
090820clk1200amb,2020-09-08T16:00:00Z,clarkson,ambient,R2008265,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0128,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,09-17-2020 14:38:00,090820con1200ambeb,pass,0.0044,090820con1200ambdup,fail,44%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,reject
090820con1200amb,2020-09-08T16:00:00Z,control,ambient,R2008265,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.012,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,09-17-2020 14:36:00,090820con1200ambeb,pass,0.0044,090820con1200ambdup,fail,44%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,reject
090820esf1200amb,2020-09-08T16:00:00Z,esf,ambient,R2008265,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0122,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,09-17-2020 14:37:00,090820con1200ambeb,pass,0.0044,090820con1200ambdup,fail,44%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,reject
091020clk1200amb,2020-09-10T16:00:00Z,clarkson,ambient,R2008265,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0171,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,09-22-2020 20:14:00,090820con1200ambeb,pass,0.0044,090820con1200ambdup,fail,44%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,reject
091020con1200amb,2020-09-10T16:00:00Z,control,ambient,R2008265,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0141,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,09-22-2020 20:12:00,090820con1200ambeb,pass,0.0044,090820con1200ambdup,fail,44%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,reject
091020esf1200amb,2020-09-10T16:00:00Z,esf,ambient,R2008265,Field,standard_sample,"PHOSPHORUS, DISSOLVED (AS P)",D,0.0121,mg/l,no_flag,E365.1,7723-14-0,0.0036,mg/l,0.005,09-22-2020 20:13:00,090820con1200ambeb,pass,0.0044,090820con1200ambdup,fail,44%,090320esf1200eff-72 ms; 090320esf1200inf-72 ms,pass; pass,0.0326; 0.0341,reject
082620clk1200amb,2020-08-26T16:00:00Z,clarkson,ambient,R2007842,Field,standard_sample,CHLORIDE (AS CL),T,47.7,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,08-29-2020 18:01:00,082620con1200ambeb,pass,0,082620con1200ambdup,pass,3%,082620con1200ambebms,pass,20.8,accept
082620con1200amb,2020-08-26T16:00:00Z,control,ambient,R2007842,Field,standard_sample,CHLORIDE (AS CL),T,48.4,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,08-29-2020 17:25:00,082620con1200ambeb,pass,0,082620con1200ambdup,pass,3%,082620con1200ambebms,pass,20.8,accept
082620esf1200amb,2020-08-26T16:00:00Z,esf,ambient,R2007842,Field,standard_sample,CHLORIDE (AS CL),T,48.2,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,08-29-2020 17:55:00,082620con1200ambeb,pass,0,082620con1200ambdup,pass,3%,082620con1200ambebms,pass,20.8,accept
082720clk1200amb,2020-08-27T16:00:00Z,clarkson,ambient,R2007842,Field,standard_sample,CHLORIDE (AS CL),T,47.1,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,08-29-2020 23:35:00,082620con1200ambeb,pass,0,082620con1200ambdup,pass,3%,082620con1200ambebms,pass,20.8,accept
082720con1200amb,2020-08-27T16:00:00Z,control,ambient,R2007842,Field,standard_sample,CHLORIDE (AS CL),T,48.2,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,08-29-2020 23:24:00,082620con1200ambeb,pass,0,082620con1200ambdup,pass,3%,082620con1200ambebms,pass,20.8,accept
082720esf1200amb,2020-08-27T16:00:00Z,esf,ambient,R2007842,Field,standard_sample,CHLORIDE (AS CL),T,46.8,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,08-29-2020 23:29:00,082620con1200ambeb,pass,0,082620con1200ambdup,pass,3%,082620con1200ambebms,pass,20.8,accept
082820clk1200amb,2020-08-28T16:00:00Z,clarkson,ambient,R2007842,Field,standard_sample,CHLORIDE (AS CL),T,49.1,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-04-2020 23:52:00,082620con1200ambeb,pass,0,082620con1200ambdup,pass,3%,082820con1200ambms,pass,68,accept
082820con1200amb,2020-08-28T16:00:00Z,control,ambient,R2007842,Field,standard_sample,CHLORIDE (AS CL),T,46.9,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-05-2020 00:10:00,082620con1200ambeb,pass,0,082620con1200ambdup,pass,3%,082820con1200ambms,pass,68,accept
082820esf1200amb,2020-08-28T16:00:00Z,esf,ambient,R2007842,Field,standard_sample,CHLORIDE (AS CL),T,47,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-04-2020 23:46:00,082620con1200ambeb,pass,0,082620con1200ambdup,pass,3%,082820con1200ambms,pass,68,accept
083120clk0900eff,2020-08-31T13:00:00Z,clarkson,effluent,R2007971,Field,standard_sample,CHLORIDE (AS CL),T,64.9,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-03-2020 21:40:00,083120clk1200effeb,pass,0,083120clk1200effdup,pass,7%,083120esf1200infms,pass,65.4,accept
083120clk0900inf,2020-08-31T13:00:00Z,clarkson,influent,R2007971,Field,standard_sample,CHLORIDE (AS CL),T,48.6,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-03-2020 21:34:00,083120clk1200effeb,pass,0,083120clk1200effdup,pass,7%,083120esf1200infms,pass,65.4,accept
083120clk1200amb,2020-08-31T16:00:00Z,clarkson,ambient,R2007971,Field,standard_sample,CHLORIDE (AS CL),T,46.3,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-03-2020 21:28:00,083120clk1200effeb,pass,0,083120clk1200effdup,pass,7%,083120esf1200infms,pass,65.4,accept
083120clk1200eff,2020-08-31T16:00:00Z,clarkson,effluent,R2007971,Field,standard_sample,CHLORIDE (AS CL),T,63.7,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-03-2020 22:03:00,083120clk1200effeb,pass,0,083120clk1200effdup,pass,7%,083120esf1200infms,pass,65.4,accept
083120clk1200inf,2020-08-31T16:00:00Z,clarkson,influent,R2007971,Field,standard_sample,CHLORIDE (AS CL),T,46.4,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-03-2020 21:58:00,083120clk1200effeb,pass,0,083120clk1200effdup,pass,7%,083120esf1200infms,pass,65.4,accept
083120clk1500eff,2020-08-31T19:00:00Z,clarkson,effluent,R2007971,Field,standard_sample,CHLORIDE (AS CL),T,53.9,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-03-2020 22:50:00,083120clk1200effeb,pass,0,083120clk1200effdup,pass,7%,083120esf1200infms,pass,65.4,accept
083120clk1500inf,2020-08-31T19:00:00Z,clarkson,influent,R2007971,Field,standard_sample,CHLORIDE (AS CL),T,49.5,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-03-2020 22:44:00,083120clk1200effeb,pass,0,083120clk1200effdup,pass,7%,083120esf1200infms,pass,65.4,accept
083120con1200amb,2020-08-31T16:00:00Z,control,ambient,R2007971,Field,standard_sample,CHLORIDE (AS CL),T,45.1,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-03-2020 21:16:00,083120clk1200effeb,pass,0,083120clk1200effdup,pass,7%,083120esf1200infms,pass,65.4,accept
083120esf0900eff,2020-08-31T13:00:00Z,esf,effluent,R2007971,Field,standard_sample,CHLORIDE (AS CL),T,46.4,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-03-2020 21:52:00,083120clk1200effeb,pass,0,083120clk1200effdup,pass,7%,083120esf1200infms,pass,65.4,accept
083120esf0900inf,2020-08-31T13:00:00Z,esf,influent,R2007971,Field,standard_sample,CHLORIDE (AS CL),T,48.8,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-03-2020 21:46:00,083120clk1200effeb,pass,0,083120clk1200effdup,pass,7%,083120esf1200infms,pass,65.4,accept
083120esf1200amb,2020-08-31T16:00:00Z,esf,ambient,R2007971,Field,standard_sample,CHLORIDE (AS CL),T,47,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-03-2020 21:22:00,083120clk1200effeb,pass,0,083120clk1200effdup,pass,7%,083120esf1200infms,pass,65.4,accept
083120esf1200eff,2020-08-31T16:00:00Z,esf,effluent,R2007971,Field,standard_sample,CHLORIDE (AS CL),T,46.3,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-03-2020 22:39:00,083120clk1200effeb,pass,0,083120clk1200effdup,pass,7%,083120esf1200infms,pass,65.4,accept
083120esf1200inf,2020-08-31T16:00:00Z,esf,influent,R2007971,Field,standard_sample,CHLORIDE (AS CL),T,49.5,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-03-2020 22:21:00,083120clk1200effeb,pass,0,083120clk1200effdup,pass,7%,083120esf1200infms,pass,65.4,accept
083120esf1500eff,2020-08-31T19:00:00Z,esf,effluent,R2007971,Field,standard_sample,CHLORIDE (AS CL),T,46.9,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-03-2020 23:02:00,083120clk1200effeb,pass,0,083120clk1200effdup,pass,7%,083120esf1200infms,pass,65.4,accept
083120esf1500inf,2020-08-31T19:00:00Z,esf,influent,R2007971,Field,standard_sample,CHLORIDE (AS CL),T,47.1,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-03-2020 22:56:00,083120clk1200effeb,pass,0,083120clk1200effdup,pass,7%,083120esf1200infms,pass,65.4,accept
090120clk0900eff,2020-09-01T13:00:00Z,clarkson,effluent,R2008016,Field,standard_sample,CHLORIDE (AS CL),T,56.1,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-04-2020 16:06:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,3%; 2%,090120esf0900infms,pass,67.4,accept
090120clk0900inf,2020-09-01T13:00:00Z,clarkson,influent,R2008016,Field,standard_sample,CHLORIDE (AS CL),T,50.4,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-04-2020 16:00:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,3%; 2%,090120esf0900infms,pass,67.4,accept
090120clk1200amb,2020-09-01T16:00:00Z,clarkson,ambient,R2008016,Field,standard_sample,CHLORIDE (AS CL),T,50,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-04-2020 15:54:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,3%; 2%,090120esf0900infms,pass,67.4,accept
090120clk1200eff,2020-09-01T16:00:00Z,clarkson,effluent,R2008016,Field,standard_sample,CHLORIDE (AS CL),T,57.4,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-04-2020 16:41:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,3%; 2%,090120esf0900infms,pass,67.4,accept
090120clk1200inf,2020-09-01T16:00:00Z,clarkson,influent,R2008016,Field,standard_sample,CHLORIDE (AS CL),T,47,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-04-2020 16:35:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,3%; 2%,090120esf0900infms,pass,67.4,accept
090120con1200amb,2020-09-01T16:00:00Z,control,ambient,R2008016,Field,standard_sample,CHLORIDE (AS CL),T,55.2,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-04-2020 15:19:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,3%; 2%,090120esf0900infms,pass,67.4,accept
090120esf0900eff,2020-09-01T13:00:00Z,esf,effluent,R2008016,Field,standard_sample,CHLORIDE (AS CL),T,46.7,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-04-2020 16:30:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,3%; 2%,090120esf0900infms,pass,67.4,accept
090120esf0900inf,2020-09-01T13:00:00Z,esf,influent,R2008016,Field,standard_sample,CHLORIDE (AS CL),T,48.4,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-04-2020 16:12:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,3%; 2%,090120esf0900infms,pass,67.4,accept
090120esf1200amb,2020-09-01T16:00:00Z,esf,ambient,R2008016,Field,standard_sample,CHLORIDE (AS CL),T,48.2,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-04-2020 15:25:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,3%; 2%,090120esf0900infms,pass,67.4,accept
090120esf1200eff,2020-09-01T16:00:00Z,esf,effluent,R2008016,Field,standard_sample,CHLORIDE (AS CL),T,46.9,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-04-2020 17:11:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,3%; 2%,090120esf0900infms,pass,67.4,accept
090120esf1200inf,2020-09-01T16:00:00Z,esf,influent,R2008016,Field,standard_sample,CHLORIDE (AS CL),T,46,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-04-2020 17:05:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,3%; 2%,090120esf0900infms,pass,67.4,accept
090120clk1500eff,2020-09-01T19:00:00Z,clarkson,effluent,R2008016,Field,standard_sample,CHLORIDE (AS CL),T,56.9,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-04-2020 17:35:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,3%; 2%,090120esf1500infms,pass,67.4,accept
090120clk1500inf,2020-09-01T19:00:00Z,clarkson,influent,R2008016,Field,standard_sample,CHLORIDE (AS CL),T,50.6,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-04-2020 17:29:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,3%; 2%,090120esf1500infms,pass,67.4,accept
090120esf1500eff,2020-09-01T19:00:00Z,esf,effluent,R2008016,Field,standard_sample,CHLORIDE (AS CL),T,51.7,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-05-2020 02:07:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,3%; 2%,090120esf1500infms,pass,67.4,accept
090120esf1500inf,2020-09-01T19:00:00Z,esf,influent,R2008016,Field,standard_sample,CHLORIDE (AS CL),T,48.3,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-04-2020 17:44:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,3%; 2%,090120esf1500infms,pass,67.4,accept
090220clkmiddoc,2020-09-02T16:00:00Z,clarkson,lab,R2008016,Field,standard_sample,CHLORIDE (AS CL),T,50.6,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-05-2020 02:31:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,3%; 2%,090120esf1500infms,pass,67.4,accept
090220clkpredoc,2020-09-02T14:00:00Z,clarkson,lab,R2008016,Field,standard_sample,CHLORIDE (AS CL),T,52.2,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-05-2020 02:13:00,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,3%; 2%,090120esf1500infms,pass,67.4,accept
083120clk1200inf-72,2020-09-03T16:00:00Z,clarkson,influent,R2008207,Field,standard_sample,CHLORIDE (AS CL),T,47,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-10-2020 16:04:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0; 0,090320clk1200ambdup; 090320esf1200effdup,pass; pass,4%; 1%,090320con1200ambms,pass,69.1,accept
083120esf1200eff-72,2020-09-03T16:00:00Z,esf,effluent,R2008207,Field,standard_sample,CHLORIDE (AS CL),T,47.5,mg/l,no_flag,E300.0,16887-00-6,0.5,mg/l,2,09-10-2020 16:15:00,090320clk1200ambeb; 090320esf1200effeb,pass; pass,0; 0,090320clk1200ambdup; 090320esf1200effdup,pass; pass,4%; 1%,090320con1200ambms,pass,69.1,accept
