sample_name,DEC_sample_type,sys_sample_code,lab_anl_method_name,analysis_date,fraction,column_number,test_type,lab_matrix_code,analysis_location,basis,container_id,dilution_factor,prep_method,prep_date,leachate_method,leachate_date,lab_name_code,qc_level,lab_sample_id,percent_moisture,subsample_amount,subsample_amount_unit,analyst_name,instrument_id,comment.x,preservative,final_volume,final_volume_unit,cas_rn,chemical_name,result_value,result_error_delta,result_type_code,reportable_result,detect_flag,lab_qualifiers,validator_qualifiers,interpreted_qualifiers,validated_yn,method_detection_limit,reporting_detection_limit,quantitation_limit,result_unit,detection_limit_unit,tic_retention_time,minimum_detectable_conc,counting_error,uncertainty,critical_value,validation_level,result_comment,qc_original_conc,qc_spike_added,qc_spike_measured,qc_spike_recovery,qc_dup_original_conc,qc_dup_spike_added,qc_dup_spike_measured,qc_dup_spike_recovery,qc_rpd,qc_spike_lcl,qc_spike_ucl,qc_rpd_cl,qc_spike_status,qc_dup_spike_status,qc_rpd_status,lab_sdg,X.data_provider,sample_matrix_code,sample_type_code,sample_source,parent_sample_code,sample_delivery_group,sample_date,sys_loc_code,start_depth,end_depth,depth_unit,chain_of_custody,sent_to_lab_date,sample_receipt_date,sampler,sampling_company_code,sampling_reason,sampling_technique,task_code,collection_quarter,composite_yn,composite_desc,sample_class,custom_field_1,custom_field_2,custom_field_3,comment.y
Lab Control Sample,,319599-LCS2,E365.1,8/15/2018 18:07,T,NA,initial,WQ,LB,NA,NA,1,METHOD,8/10/2018 18:24,NA,NA,ALSRNY,quant,R1806960-LCS2,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.0232,NA,SC,Yes,Y,,NA,,NA,0.002,NA,0.005,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,0.025,0.0232,93,NA,NA,NA,NA,,70,130,NA,,,NA,R1806960,ALSRNY,WQ,BS,Lab,,R1806960,8/10/2018 18:24,unknown,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
Lab Control Sample,,319659-LCS1,E351.2,8/14/2018 14:52,T,NA,initial,WQ,LB,NA,NA,1,METHOD,8/13/2018 16:43,NA,NA,ALSRNY,quant,R1806960-LCS1,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",2.3,NA,SC,Yes,Y,,NA,,NA,0.08,NA,0.2,mg/l,mg/l,NA,0.08,NA,NA,NA,NA,,NA,2.5,2.3,92,NA,NA,NA,NA,,90,110,NA,,,NA,R1806960,ALSRNY,WQ,BS,Lab,,R1806960,8/13/2018 16:43,unknown,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
Lab Control Sample,,319664-LCS2,E351.2,8/14/2018 15:20,T,NA,initial,WQ,LB,NA,NA,1,METHOD,8/13/2018 16:47,NA,NA,ALSRNY,quant,R1806960-LCS2,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",2.33,NA,SC,Yes,Y,,NA,,NA,0.08,NA,0.2,mg/l,mg/l,NA,0.08,NA,NA,NA,NA,,NA,2.5,2.33,93,NA,NA,NA,NA,,90,110,NA,,,NA,R1806960,ALSRNY,WQ,BS,Lab,,R1806960,8/13/2018 16:47,unknown,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
Lab Control Sample,,600077-LCS1,SM2540C,7/26/2018 16:25,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806960-LCS1,NA,50,mL,NA,NA,NA,NA,100,mL,TDS,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",900,NA,SC,Yes,Y,,NA,,NA,8,NA,20,mg/l,mg/l,NA,8,NA,NA,NA,NA,,NA,914,900,98,NA,NA,NA,NA,,70,130,NA,,,NA,R1806960,ALSRNY,WQ,BS,Lab,,R1806960,7/26/2018 16:25,unknown,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
Lab Control Sample,,600194-LCS3,E353.2,7/26/2018 21:58,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806960-LCS3,NA,10,mL,NA,NA,NA,NA,10,mL,14797-65-0,"NITROGEN, NITRITE",0.26,NA,SC,Yes,Y,,NA,,NA,0.007,NA,0.01,mg/l,mg/l,NA,0.007,NA,NA,NA,NA,,NA,0.25,0.26,104,NA,NA,NA,NA,,70,130,NA,,,NA,R1806960,ALSRNY,WQ,BS,Lab,,R1806960,7/26/2018 21:58,unknown,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
Lab Control Sample,,600197-LCS1,E353.2,7/25/2018 12:21,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806960-LCS1,NA,10,mL,NA,NA,NA,NA,10,mL,14797-65-0,"NITROGEN, NITRITE",0.25,NA,SC,Yes,Y,,NA,,NA,0.007,NA,0.01,mg/l,mg/l,NA,0.007,NA,NA,NA,NA,,NA,0.25,0.25,100,NA,NA,NA,NA,,70,130,NA,,,NA,R1806960,ALSRNY,WQ,BS,Lab,,R1806960,7/25/2018 12:21,unknown,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
Lab Control Sample,,600200-LCS2,E353.2,7/25/2018 14:30,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806960-LCS2,NA,10,mL,NA,NA,NA,NA,10,mL,14797-65-0,"NITROGEN, NITRITE",0.25,NA,SC,Yes,Y,,NA,,NA,0.007,NA,0.01,mg/l,mg/l,NA,0.007,NA,NA,NA,NA,,NA,0.25,0.25,100,NA,NA,NA,NA,,70,130,NA,,,NA,R1806960,ALSRNY,WQ,BS,Lab,,R1806960,7/25/2018 14:30,unknown,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
Lab Control Sample,,600376-LCS1,SM 2320 B,7/28/2018 1:33,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806960-LCS1,NA,0,mL,NA,NA,NA,NA,NA,,ALK,"ALKALINITY, TOTAL (AS CaCO3)",19.6,NA,SC,Yes,Y,,NA,,NA,1,NA,2,mg/l,mg/l,NA,1,NA,NA,NA,NA,,NA,20,19.6,98,NA,NA,NA,NA,,70,130,NA,,,NA,R1806960,ALSRNY,WQ,BS,Lab,,R1806960,7/28/2018 1:33,unknown,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
Lab Control Sample,,600418-LCS1,D6919-09,7/27/2018 22:05,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806960-LCS1,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",0.499,NA,SC,Yes,Y,,NA,,NA,8.00E-04,NA,0.005,mg/l,mg/l,NA,8.00E-04,NA,NA,NA,NA,,NA,0.5,0.499,100,NA,NA,NA,NA,,70,130,NA,,,NA,R1806960,ALSRNY,WQ,BS,Lab,,R1806960,7/27/2018 22:05,unknown,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
Lab Control Sample,,600419-LCS2,D6919-09,7/28/2018 4:30,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806960-LCS2,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",0.489,NA,SC,Yes,Y,,NA,,NA,8.00E-04,NA,0.005,mg/l,mg/l,NA,8.00E-04,NA,NA,NA,NA,,NA,0.5,0.489,98,NA,NA,NA,NA,,70,130,NA,,,NA,R1806960,ALSRNY,WQ,BS,Lab,,R1806960,7/28/2018 4:30,unknown,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
Lab Control Sample,,600730-LCS2,SM2540C,7/31/2018 14:35,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806960-LCS2,NA,51,mL,NA,NA,NA,NA,100,mL,TDS,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",910,NA,SC,Yes,Y,,NA,,NA,7,NA,20,mg/l,mg/l,NA,7,NA,NA,NA,NA,,NA,914,910,100,NA,NA,NA,NA,,70,130,NA,,,NA,R1806960,ALSRNY,WQ,BS,Lab,,R1806960,7/31/2018 14:35,unknown,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
Lab Control Sample,,601356-LCS2,SM 2320 B,8/6/2018 14:11,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806960-LCS2,NA,0,mL,NA,NA,NA,NA,NA,,ALK,"ALKALINITY, TOTAL (AS CaCO3)",18,NA,SC,Yes,Y,,NA,,NA,1,NA,2,mg/l,mg/l,NA,1,NA,NA,NA,NA,,NA,20,18,90,NA,NA,NA,NA,,70,130,NA,,,NA,R1806960,ALSRNY,WQ,BS,Lab,,R1806960,8/6/2018 14:11,unknown,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
Lab Control Sample,,601614-LCS1,E300.0,8/8/2018 2:30,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806960-LCS1,NA,10,mL,NA,NA,NA,NA,10,mL,16887-00-6,CHLORIDE (AS CL),2.05,NA,SC,Yes,Y,,NA,,NA,0.02,NA,0.2,mg/l,mg/l,NA,0.02,NA,NA,NA,NA,,NA,2,2.05,102,NA,NA,NA,NA,,70,130,NA,,,NA,R1806960,ALSRNY,WQ,BS,Lab,,R1806960,8/8/2018 2:30,unknown,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
Lab Control Sample,,601615-LCS2,E300.0,8/8/2018 4:51,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806960-LCS2,NA,10,mL,NA,NA,NA,NA,10,mL,16887-00-6,CHLORIDE (AS CL),2.05,NA,SC,Yes,Y,,NA,,NA,0.02,NA,0.2,mg/l,mg/l,NA,0.02,NA,NA,NA,NA,,NA,2,2.05,102,NA,NA,NA,NA,,70,130,NA,,,NA,R1806960,ALSRNY,WQ,BS,Lab,,R1806960,8/8/2018 4:51,unknown,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
Lab Control Sample,,601679-LCS3,D6919-09,8/2/2018 17:52,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806960-LCS3,NA,10,mL,NA,NA,NA,NA,10,mL,7664-41-7,"Nitrogen, ammonia (As N)",0.499,NA,SC,Yes,Y,,NA,,NA,8.00E-04,NA,0.005,mg/l,mg/l,NA,8.00E-04,NA,NA,NA,NA,,NA,0.5,0.499,100,NA,NA,NA,NA,,70,130,NA,,,NA,R1806960,ALSRNY,WQ,BS,Lab,,R1806960,8/2/2018 17:52,unknown,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
Lab Control Sample,,603034-LCS1,E353.2,8/17/2018 14:05,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806960-LCS1,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,0.505,NA,SC,Yes,Y,,NA,,NA,7.00E-04,NA,0.002,mg/l,mg/l,NA,7.00E-04,NA,NA,NA,NA,,NA,0.5,0.505,101,NA,NA,NA,NA,,70,130,NA,,,NA,R1806960,ALSRNY,WQ,BS,Lab,,R1806960,8/17/2018 14:05,unknown,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
Lab Control Sample,,603036-LCS2,E353.2,8/17/2018 14:48,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806960-LCS2,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,0.511,NA,SC,Yes,Y,,NA,,NA,7.00E-04,NA,0.002,mg/l,mg/l,NA,7.00E-04,NA,NA,NA,NA,,NA,0.5,0.511,102,NA,NA,NA,NA,,70,130,NA,,,NA,R1806960,ALSRNY,WQ,BS,Lab,,R1806960,8/17/2018 14:48,unknown,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
Lab Control Sample,,603954-LCS3,E353.2,8/23/2018 16:22,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806960-LCS3,NA,10,mL,NA,NA,NA,NA,10,mL,NO3NO2N,Nitrate+Nitrite as Nitrogen,0.507,NA,SC,Yes,Y,,NA,,NA,7.00E-04,NA,0.002,mg/l,mg/l,NA,7.00E-04,NA,NA,NA,NA,,NA,0.5,0.507,101,NA,NA,NA,NA,,70,130,NA,,,NA,R1806960,ALSRNY,WQ,BS,Lab,,R1806960,8/23/2018 16:22,unknown,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
LAB CONTROL SAMPLE,,318877-LCS1,E200.7,8/8/2018 0:29,T,NA,initial,WQ,LB,NA,NA,1,SW3010A,8/1/2018 0:00,NA,NA,ALSRNY,quant,LCSW-318877,NA,10,mL,NA,NA,NA,NA,10,mL,7439-95-4,Magnesium,1920,NA,SC,Yes,Y,,NA,,NA,29,NA,1000,ug/l,ug/l,NA,29,NA,NA,NA,NA,,NA,2000,1920,96,NA,NA,NA,NA,,85,115,NA,,,,R1806961,ALSRNY,WQ,BS,Lab,,R1806961,8/1/2018 0:00,,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
LAB CONTROL SAMPLE,,318877-LCS1,E200.7,8/8/2018 0:29,T,NA,initial,WQ,LB,NA,NA,1,SW3010A,8/1/2018 0:00,NA,NA,ALSRNY,quant,LCSW-318877,NA,10,mL,NA,NA,NA,NA,10,mL,7440-70-2,Calcium,1840,NA,SC,Yes,Y,,NA,,NA,110,NA,1000,ug/l,ug/l,NA,110,NA,NA,NA,NA,,NA,2000,1840,92,NA,NA,NA,NA,,85,115,NA,,,,R1806961,ALSRNY,WQ,BS,Lab,,R1806961,8/1/2018 0:00,,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
LAB CONTROL SAMPLE,,318877-LCS1,E200.7,8/8/2018 0:29,T,NA,initial,WQ,LB,NA,NA,1,SW3010A,8/1/2018 0:00,NA,NA,ALSRNY,quant,LCSW-318877,NA,10,mL,NA,NA,NA,NA,10,mL,7439-89-6,Iron,967,NA,SC,Yes,Y,,NA,,NA,13,NA,100,ug/l,ug/l,NA,13,NA,NA,NA,NA,,NA,1000,967,97,NA,NA,NA,NA,,85,115,NA,,,,R1806961,ALSRNY,WQ,BS,Lab,,R1806961,8/1/2018 0:00,,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
LAB CONTROL SAMPLE,,318879-LCS1,E200.8,8/6/2018 18:51,T,NA,initial,WQ,LB,NA,NA,1,E200.0,8/1/2018 0:00,NA,NA,ALSRNY,quant,LCSW-318879,NA,10,mL,NA,NA,NA,NA,10,mL,7440-38-2,Arsenic,20.6,NA,SC,Yes,Y,,NA,,NA,0.39,NA,1,ug/l,ug/l,NA,0.4,NA,NA,NA,NA,,NA,20,20.6,103,NA,NA,NA,NA,,85,115,NA,,,,R1806961,ALSRNY,WQ,BS,Lab,,R1806961,8/1/2018 0:00,,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
LAB CONTROL SAMPLE,,318879-LCS1,E200.8,8/6/2018 18:51,T,NA,initial,WQ,LB,NA,NA,1,E200.0,8/1/2018 0:00,NA,NA,ALSRNY,quant,LCSW-318879,NA,10,mL,NA,NA,NA,NA,10,mL,7440-43-9,Cadmium,20.6,NA,SC,Yes,Y,,NA,,NA,0.06,NA,1,ug/l,ug/l,NA,0.1,NA,NA,NA,NA,,NA,20,20.6,103,NA,NA,NA,NA,,85,115,NA,,,,R1806961,ALSRNY,WQ,BS,Lab,,R1806961,8/1/2018 0:00,,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
LAB CONTROL SAMPLE,,318879-LCS1,E200.8,8/6/2018 18:51,T,NA,initial,WQ,LB,NA,NA,1,E200.0,8/1/2018 0:00,NA,NA,ALSRNY,quant,LCSW-318879,NA,10,mL,NA,NA,NA,NA,10,mL,7440-50-8,Copper,20.7,NA,SC,Yes,Y,,NA,,NA,0.66,NA,1,ug/l,ug/l,NA,0.7,NA,NA,NA,NA,,NA,20,20.7,104,NA,NA,NA,NA,,85,115,NA,,,,R1806961,ALSRNY,WQ,BS,Lab,,R1806961,8/1/2018 0:00,,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
LAB CONTROL SAMPLE,,318879-LCS1,E200.8,8/6/2018 18:51,T,NA,initial,WQ,LB,NA,NA,1,E200.0,8/1/2018 0:00,NA,NA,ALSRNY,quant,LCSW-318879,NA,10,mL,NA,NA,NA,NA,10,mL,7439-92-1,Lead,20.5,NA,SC,Yes,Y,,NA,,NA,0.07,NA,1,ug/l,ug/l,NA,0.1,NA,NA,NA,NA,,NA,20,20.5,102,NA,NA,NA,NA,,85,115,NA,,,,R1806961,ALSRNY,WQ,BS,Lab,,R1806961,8/1/2018 0:00,,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
LAB CONTROL SAMPLE,,318879-LCS1,E200.8,8/6/2018 18:51,T,NA,initial,WQ,LB,NA,NA,1,E200.0,8/1/2018 0:00,NA,NA,ALSRNY,quant,LCSW-318879,NA,10,mL,NA,NA,NA,NA,10,mL,7440-02-0,Nickel,20.5,NA,SC,Yes,Y,,NA,,NA,0.26,NA,1,ug/l,ug/l,NA,0.3,NA,NA,NA,NA,,NA,20,20.5,102,NA,NA,NA,NA,,85,115,NA,,,,R1806961,ALSRNY,WQ,BS,Lab,,R1806961,8/1/2018 0:00,,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
LAB CONTROL SAMPLE,,318879-LCS1,E200.8,8/6/2018 18:51,T,NA,initial,WQ,LB,NA,NA,1,E200.0,8/1/2018 0:00,NA,NA,ALSRNY,quant,LCSW-318879,NA,10,mL,NA,NA,NA,NA,10,mL,7440-22-4,Silver,19.5,NA,SC,Yes,Y,,NA,,NA,0.04,NA,1,ug/l,ug/l,NA,0,NA,NA,NA,NA,,NA,20,19.5,98,NA,NA,NA,NA,,85,115,NA,,,,R1806961,ALSRNY,WQ,BS,Lab,,R1806961,8/1/2018 0:00,,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
LAB CONTROL SAMPLE,,319157-LCS1,E200.8,8/7/2018 14:18,T,NA,initial,WQ,LB,NA,NA,1,E200.0,8/6/2018 0:00,NA,NA,ALSRNY,quant,LCSW-319157,NA,10,mL,NA,NA,NA,NA,10,mL,7429-90-5,Aluminum,23,NA,SC,Yes,Y,,NA,,NA,2.3,NA,10,ug/l,ug/l,NA,2.3,NA,NA,NA,NA,,NA,20,23,115,NA,NA,NA,NA,,85,115,NA,*,,,R1806961,ALSRNY,WQ,BS,Lab,,R1806961,8/6/2018 0:00,,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
LAB CONTROL SAMPLE,,319157-LCS1,E200.8,8/8/2018 12:41,T,NA,initial,WQ,LB,NA,NA,1,E200.0,8/6/2018 0:00,NA,NA,ALSRNY,quant,LCSW-319157,NA,10,mL,NA,NA,NA,NA,10,mL,7440-66-6,Zinc,21.9,NA,SC,Yes,Y,,NA,,NA,2.5,NA,5,ug/l,ug/l,NA,2.5,NA,NA,NA,NA,,NA,20,21.9,110,NA,NA,NA,NA,,85,115,NA,,,,R1806961,ALSRNY,WQ,BS,Lab,,R1806961,8/6/2018 0:00,,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
Lab Control Sample,,319599-LCS1,E365.1,8/15/2018 18:07,T,NA,initial,WQ,LB,NA,NA,1,METHOD,8/10/2018 18:24,NA,NA,ALSRNY,quant,R1806961-LCS1,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.0232,NA,SC,Yes,Y,,NA,,NA,0.002,NA,0.005,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,0.025,0.0232,93,NA,NA,NA,NA,,70,130,NA,,,,R1806961,ALSRNY,WQ,BS,Lab,,R1806961,8/10/2018 18:24,,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
Lab Control Sample,,319600-LCS2,E365.1,8/15/2018 18:44,T,NA,initial,WQ,LB,NA,NA,1,METHOD,8/10/2018 18:24,NA,NA,ALSRNY,quant,R1806961-LCS2,NA,20,mL,NA,NA,NA,NA,20,mL,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",0.0233,NA,SC,Yes,Y,,NA,,NA,0.002,NA,0.005,mg/l,mg/l,NA,0.002,NA,NA,NA,NA,,NA,0.025,0.0233,93,NA,NA,NA,NA,,70,130,NA,,,,R1806961,ALSRNY,WQ,BS,Lab,,R1806961,8/10/2018 18:24,,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
Lab Control Sample,,319664-LCS1,E351.2,8/14/2018 15:20,T,NA,initial,WQ,LB,NA,NA,1,METHOD,8/13/2018 16:47,NA,NA,ALSRNY,quant,R1806961-LCS1,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",2.33,NA,SC,Yes,Y,,NA,,NA,0.08,NA,0.2,mg/l,mg/l,NA,0.08,NA,NA,NA,NA,,NA,2.5,2.33,93,NA,NA,NA,NA,,90,110,NA,,,,R1806961,ALSRNY,WQ,BS,Lab,,R1806961,8/13/2018 16:47,,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
Lab Control Sample,,319676-LCS2,E351.2,8/14/2018 15:40,T,NA,initial,WQ,LB,NA,NA,1,METHOD,8/13/2018 18:36,NA,NA,ALSRNY,quant,R1806961-LCS2,NA,20,mL,NA,NA,NA,NA,20,mL,KN,"NITROGEN, KJELDAHL, TOTAL",2.28,NA,SC,Yes,Y,,NA,,NA,0.08,NA,0.2,mg/l,mg/l,NA,0.08,NA,NA,NA,NA,,NA,2.5,2.28,91,NA,NA,NA,NA,,90,110,NA,,,,R1806961,ALSRNY,WQ,BS,Lab,,R1806961,8/13/2018 18:36,,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
Lab Control Sample,,600078-LCS1,SM2540C,7/26/2018 16:25,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806961-LCS1,NA,50,mL,NA,NA,NA,NA,100,mL,TDS,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",900,NA,SC,Yes,Y,,NA,,NA,8,NA,20,mg/l,mg/l,NA,8,NA,NA,NA,NA,,NA,914,900,98,NA,NA,NA,NA,,70,130,NA,,,,R1806961,ALSRNY,WQ,BS,Lab,,R1806961,7/26/2018 16:25,,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
Lab Control Sample,,600194-LCS3,E353.2,7/26/2018 21:58,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806961-LCS3,NA,10,mL,NA,NA,NA,NA,10,mL,14797-65-0,"NITROGEN, NITRITE",0.26,NA,SC,Yes,Y,,NA,,NA,0.007,NA,0.01,mg/l,mg/l,NA,0.007,NA,NA,NA,NA,,NA,0.25,0.26,104,NA,NA,NA,NA,,70,130,NA,,,,R1806961,ALSRNY,WQ,BS,Lab,,R1806961,7/26/2018 21:58,,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
Lab Control Sample,,600197-LCS1,E353.2,7/25/2018 12:21,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806961-LCS1,NA,10,mL,NA,NA,NA,NA,10,mL,14797-65-0,"NITROGEN, NITRITE",0.25,NA,SC,Yes,Y,,NA,,NA,0.007,NA,0.01,mg/l,mg/l,NA,0.007,NA,NA,NA,NA,,NA,0.25,0.25,100,NA,NA,NA,NA,,70,130,NA,,,,R1806961,ALSRNY,WQ,BS,Lab,,R1806961,7/25/2018 12:21,,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
Lab Control Sample,,600200-LCS2,E353.2,7/25/2018 14:30,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806961-LCS2,NA,10,mL,NA,NA,NA,NA,10,mL,14797-65-0,"NITROGEN, NITRITE",0.25,NA,SC,Yes,Y,,NA,,NA,0.007,NA,0.01,mg/l,mg/l,NA,0.007,NA,NA,NA,NA,,NA,0.25,0.25,100,NA,NA,NA,NA,,70,130,NA,,,,R1806961,ALSRNY,WQ,BS,Lab,,R1806961,7/25/2018 14:30,,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
Lab Control Sample,,600376-LCS1,SM 2320 B,7/28/2018 1:33,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806961-LCS1,NA,0,mL,NA,NA,NA,NA,NA,,ALK,"ALKALINITY, TOTAL (AS CaCO3)",19.6,NA,SC,Yes,Y,,NA,,NA,1,NA,2,mg/l,mg/l,NA,1,NA,NA,NA,NA,,NA,20,19.6,98,NA,NA,NA,NA,,70,130,NA,,,,R1806961,ALSRNY,WQ,BS,Lab,,R1806961,7/28/2018 1:33,,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
Lab Control Sample,,600377-LCS2,SM 2320 B,7/28/2018 3:48,T,NA,initial,WQ,LB,NA,NA,1,,,NA,NA,ALSRNY,quant,R1806961-LCS2,NA,0,mL,NA,NA,NA,NA,NA,,ALK,"ALKALINITY, TOTAL (AS CaCO3)",18.4,NA,SC,Yes,Y,,NA,,NA,1,NA,2,mg/l,mg/l,NA,1,NA,NA,NA,NA,,NA,20,18.4,92,NA,NA,NA,NA,,70,130,NA,,,,R1806961,ALSRNY,WQ,BS,Lab,,R1806961,7/28/2018 3:48,,NA,NA,NA,NA,NA,,NA,NYSDEC,NA,NA,SC,NA,n,NA,NA,NA,NA,NA,NA
