sys_sample_code,sample_date,site,location,lab_sdg,sample_source,nysdec_sample_type,chemical_name,fraction,result_value,result_unit,lab_flag,lab_anl_method_name,cas_rn,method_detection_limit,detection_limit_unit,quantitation_limit,analysis_date,equipment_blank_ssc,equipment_blank,equipment_blank_result_value,precision_ssc,precision,precision_result_value,accuracy_ssc,accuracy,accuracy_result_value,holding_time_value,holding_time,qc
090320esf0900inf,2020-09-03T13:00:00Z,esf,influent,R2008207,Field,standard_sample,COLOR,T,35,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-04T20:20:00Z,090320clk1200ambeb; 090320esf1200effeb,pass; pass,1; 1,090320clk1200ambdup; 090320esf1200effdup,pass; pass,13%; 13%,NA,Test not available for this parameter.,NA,31.3333333333333,Test not available for this parameter.,accept
090320esf1200amb,2020-09-03T16:00:00Z,esf,ambient,R2008207,Field,standard_sample,COLOR,T,25,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-04T20:20:00Z,090320clk1200ambeb; 090320esf1200effeb,pass; pass,1; 1,090320clk1200ambdup; 090320esf1200effdup,pass; pass,13%; 13%,NA,Test not available for this parameter.,NA,28.3333333333333,Test not available for this parameter.,accept
090320esf1200eff,2020-09-03T16:00:00Z,esf,effluent,R2008207,Field,standard_sample,COLOR,T,35,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-04T20:20:00Z,090320clk1200ambeb; 090320esf1200effeb,pass; pass,1; 1,090320clk1200ambdup; 090320esf1200effdup,pass; pass,13%; 13%,NA,Test not available for this parameter.,NA,28.3333333333333,Test not available for this parameter.,accept
090320esf1200inf,2020-09-03T16:00:00Z,esf,influent,R2008207,Field,standard_sample,COLOR,T,25,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-04T20:20:00Z,090320clk1200ambeb; 090320esf1200effeb,pass; pass,1; 1,090320clk1200ambdup; 090320esf1200effdup,pass; pass,13%; 13%,NA,Test not available for this parameter.,NA,28.3333333333333,Test not available for this parameter.,accept
090320esf1500eff,2020-09-03T19:00:00Z,esf,effluent,R2008207,Field,standard_sample,COLOR,T,45,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-04T20:20:00Z,090320clk1200ambeb; 090320esf1200effeb,pass; pass,1; 1,090320clk1200ambdup; 090320esf1200effdup,pass; pass,13%; 13%,NA,Test not available for this parameter.,NA,25.3333333333333,Test not available for this parameter.,accept
090320esf1500inf,2020-09-03T19:00:00Z,esf,influent,R2008207,Field,standard_sample,COLOR,T,30,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-04T20:20:00Z,090320clk1200ambeb; 090320esf1200effeb,pass; pass,1; 1,090320clk1200ambdup; 090320esf1200effdup,pass; pass,13%; 13%,NA,Test not available for this parameter.,NA,25.3333333333333,Test not available for this parameter.,accept
090120clk1200eff-72,2020-09-04T16:00:00Z,clarkson,effluent,R2008229,Field,standard_sample,COLOR,T,45,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-04T20:20:00Z,090420clk1200effeb,pass,1,090420clk1200effdup,pass,0%,NA,Test not available for this parameter.,NA,4.33333333333333,Test not available for this parameter.,accept
090120clk1200inf-72,2020-09-04T16:00:00Z,clarkson,influent,R2008229,Field,standard_sample,COLOR,T,35,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-04T20:20:00Z,090420clk1200effeb,pass,1,090420clk1200effdup,pass,0%,NA,Test not available for this parameter.,NA,4.33333333333333,Test not available for this parameter.,accept
090120esf1200eff-72,2020-09-04T16:00:00Z,esf,effluent,R2008229,Field,standard_sample,COLOR,T,35,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-04T20:20:00Z,090420clk1200effeb,pass,1,090420clk1200effdup,pass,0%,NA,Test not available for this parameter.,NA,4.33333333333333,Test not available for this parameter.,accept
090120esf1200inf-72,2020-09-04T16:00:00Z,esf,influent,R2008229,Field,standard_sample,COLOR,T,30,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-04T20:20:00Z,090420clk1200effeb,pass,1,090420clk1200effdup,pass,0%,NA,Test not available for this parameter.,NA,4.33333333333333,Test not available for this parameter.,accept
090320clk1200eff-72,2020-09-06T16:00:00Z,clarkson,effluent,R2008238,Field,standard_sample,COLOR,T,40,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-08T20:30:00Z,090420clk1200effeb,pass,1,090420clk1200effdup,pass,0%,NA,Test not available for this parameter.,NA,52.5,Test not available for this parameter.,accept
090320clk1200inf-72,2020-09-06T16:00:00Z,clarkson,influent,R2008238,Field,standard_sample,COLOR,T,32,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-08T20:30:00Z,090420clk1200effeb,pass,1,090420clk1200effdup,pass,0%,NA,Test not available for this parameter.,NA,52.5,Test not available for this parameter.,accept
090320esf1200eff-72,2020-09-06T16:00:00Z,esf,effluent,R2008238,Field,standard_sample,COLOR,T,34,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-08T20:30:00Z,090420clk1200effeb,pass,1,090420clk1200effdup,pass,0%,NA,Test not available for this parameter.,NA,52.5,Test not available for this parameter.,accept
090320esf1200inf-72,2020-09-06T16:00:00Z,esf,influent,R2008238,Field,standard_sample,COLOR,T,32,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-08T20:30:00Z,090420clk1200effeb,pass,1,090420clk1200effdup,pass,0%,NA,Test not available for this parameter.,NA,52.5,Test not available for this parameter.,accept
090420clk0900eff,2020-09-04T13:00:00Z,clarkson,effluent,R2008229,Field,standard_sample,COLOR,T,50,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-04T20:20:00Z,090420clk1200effeb,pass,1,090420clk1200effdup,pass,0%,NA,Test not available for this parameter.,NA,7.33333333333333,Test not available for this parameter.,accept
090420clk0900inf,2020-09-04T13:00:00Z,clarkson,influent,R2008229,Field,standard_sample,COLOR,T,30,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-04T20:20:00Z,090420clk1200effeb,pass,1,090420clk1200effdup,pass,0%,NA,Test not available for this parameter.,NA,7.33333333333333,Test not available for this parameter.,accept
090420clk1200amb,2020-09-04T16:00:00Z,clarkson,ambient,R2008229,Field,standard_sample,COLOR,T,35,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-04T20:20:00Z,090420clk1200effeb,pass,1,090420clk1200effdup,pass,0%,NA,Test not available for this parameter.,NA,4.33333333333333,Test not available for this parameter.,accept
090420clk1200eff,2020-09-04T16:00:00Z,clarkson,effluent,R2008229,Field,standard_sample,COLOR,T,45,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-04T20:20:00Z,090420clk1200effeb,pass,1,090420clk1200effdup,pass,0%,NA,Test not available for this parameter.,NA,4.33333333333333,Test not available for this parameter.,accept
090420clk1200inf,2020-09-04T16:00:00Z,clarkson,influent,R2008229,Field,standard_sample,COLOR,T,45,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-04T20:20:00Z,090420clk1200effeb,pass,1,090420clk1200effdup,pass,0%,NA,Test not available for this parameter.,NA,4.33333333333333,Test not available for this parameter.,accept
090420clk1500eff,2020-09-04T19:00:00Z,clarkson,effluent,R2008232,Field,standard_sample,COLOR,T,55,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-08T20:30:00Z,090420clk1200effeb,pass,1,090420clk1200effdup,pass,0%,NA,Test not available for this parameter.,NA,97.5,Test not available for this parameter.,accept
090420clk1500inf,2020-09-04T19:00:00Z,clarkson,influent,R2008232,Field,standard_sample,COLOR,T,39,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-08T20:30:00Z,090420clk1200effeb,pass,1,090420clk1200effdup,pass,0%,NA,Test not available for this parameter.,NA,97.5,Test not available for this parameter.,accept
090420con1200amb,2020-09-04T16:00:00Z,control,ambient,R2008229,Field,standard_sample,COLOR,T,40,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-04T20:20:00Z,090420clk1200effeb,pass,1,090420clk1200effdup,pass,0%,NA,Test not available for this parameter.,NA,4.33333333333333,Test not available for this parameter.,accept
090420esf0900eff,2020-09-04T13:00:00Z,esf,effluent,R2008229,Field,standard_sample,COLOR,T,50,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-04T20:20:00Z,090420clk1200effeb,pass,1,090420clk1200effdup,pass,0%,NA,Test not available for this parameter.,NA,7.33333333333333,Test not available for this parameter.,accept
090420esf0900inf,2020-09-04T13:00:00Z,esf,influent,R2008229,Field,standard_sample,COLOR,T,40,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-04T20:20:00Z,090420clk1200effeb,pass,1,090420clk1200effdup,pass,0%,NA,Test not available for this parameter.,NA,7.33333333333333,Test not available for this parameter.,accept
090420esf1200amb,2020-09-04T16:00:00Z,esf,ambient,R2008229,Field,standard_sample,COLOR,T,40,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-04T20:20:00Z,090420clk1200effeb,pass,1,090420clk1200effdup,pass,0%,NA,Test not available for this parameter.,NA,4.33333333333333,Test not available for this parameter.,accept
090420esf1200eff,2020-09-04T16:00:00Z,esf,effluent,R2008229,Field,standard_sample,COLOR,T,45,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-04T20:20:00Z,090420clk1200effeb,pass,1,090420clk1200effdup,pass,0%,NA,Test not available for this parameter.,NA,4.33333333333333,Test not available for this parameter.,accept
090420esf1200inf,2020-09-04T16:00:00Z,esf,influent,R2008229,Field,standard_sample,COLOR,T,40,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-04T20:20:00Z,090420clk1200effeb,pass,1,090420clk1200effdup,pass,0%,NA,Test not available for this parameter.,NA,4.33333333333333,Test not available for this parameter.,accept
090420esf1500eff,2020-09-04T19:00:00Z,esf,effluent,R2008232,Field,standard_sample,COLOR,T,54,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-08T20:30:00Z,090420clk1200effeb,pass,1,090420clk1200effdup,pass,0%,NA,Test not available for this parameter.,NA,97.5,Test not available for this parameter.,accept
090420esf1500inf,2020-09-04T19:00:00Z,esf,influent,R2008232,Field,standard_sample,COLOR,T,37,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-08T20:30:00Z,090420clk1200effeb,pass,1,090420clk1200effdup,pass,0%,NA,Test not available for this parameter.,NA,97.5,Test not available for this parameter.,accept
090420clk1200eff-72,2020-09-07T16:00:00Z,clarkson,effluent,R2008238,Field,standard_sample,COLOR,T,29,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-08T20:30:00Z,090820con1200ambeb,pass,1,090820con1200ambdup,pass,0%,NA,Test not available for this parameter.,NA,28.5,Test not available for this parameter.,accept
090420clk1200inf-72,2020-09-07T16:00:00Z,clarkson,influent,R2008238,Field,standard_sample,COLOR,T,36,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-08T20:30:00Z,090820con1200ambeb,pass,1,090820con1200ambdup,pass,0%,NA,Test not available for this parameter.,NA,28.5,Test not available for this parameter.,accept
090420esf1200eff-72,2020-09-07T16:00:00Z,esf,effluent,R2008238,Field,standard_sample,COLOR,T,42,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-08T20:30:00Z,090820con1200ambeb,pass,1,090820con1200ambdup,pass,0%,NA,Test not available for this parameter.,NA,28.5,Test not available for this parameter.,accept
090420esf1200inf-72,2020-09-07T16:00:00Z,esf,influent,R2008238,Field,standard_sample,COLOR,T,36,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-08T20:30:00Z,090820con1200ambeb,pass,1,090820con1200ambdup,pass,0%,NA,Test not available for this parameter.,NA,28.5,Test not available for this parameter.,accept
090820clk1200amb,2020-09-08T16:00:00Z,clarkson,ambient,R2008265,Field,standard_sample,COLOR,T,40,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-09T18:30:00Z,090820con1200ambeb,pass,1,090820con1200ambdup,pass,0%,NA,Test not available for this parameter.,NA,26.5,Test not available for this parameter.,accept
090820con1200amb,2020-09-08T16:00:00Z,control,ambient,R2008265,Field,standard_sample,COLOR,T,36,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-09T18:30:00Z,090820con1200ambeb,pass,1,090820con1200ambdup,pass,0%,NA,Test not available for this parameter.,NA,26.5,Test not available for this parameter.,accept
090820esf1200amb,2020-09-08T16:00:00Z,esf,ambient,R2008265,Field,standard_sample,COLOR,T,37,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-09T18:30:00Z,090820con1200ambeb,pass,1,090820con1200ambdup,pass,0%,NA,Test not available for this parameter.,NA,26.5,Test not available for this parameter.,accept
091020clk1200amb,2020-09-10T16:00:00Z,clarkson,ambient,R2008265,Field,standard_sample,COLOR,T,36,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-11T22:00:00Z,090820con1200ambeb,pass,1,090820con1200ambdup,pass,0%,NA,Test not available for this parameter.,NA,30,Test not available for this parameter.,accept
091020con1200amb,2020-09-10T16:00:00Z,control,ambient,R2008265,Field,standard_sample,COLOR,T,42,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-11T22:00:00Z,090820con1200ambeb,pass,1,090820con1200ambdup,pass,0%,NA,Test not available for this parameter.,NA,30,Test not available for this parameter.,accept
091020esf1200amb,2020-09-10T16:00:00Z,esf,ambient,R2008265,Field,standard_sample,COLOR,T,40,color unit,no_flag,SM2120B,COLOR,NA,color unit,1,2020-09-11T22:00:00Z,090820con1200ambeb,pass,1,090820con1200ambdup,pass,0%,NA,Test not available for this parameter.,NA,30,Test not available for this parameter.,accept
082620clk1200amb,2020-08-26T16:00:00Z,clarkson,ambient,R2007842,Field,standard_sample,NITRATE+NITRITE AS NITROGEN,T,0,mg/l,undetected,E353.2,NO3NO2N,0.0015,mg/l,0.002,2020-09-02T00:53:00Z,082620con1200ambeb,pass,0,082620con1200ambdup,pass,0%,082820con1200ambms,pass,0.518,152.883333333333,pass,accept
082620con1200amb,2020-08-26T16:00:00Z,control,ambient,R2007842,Field,standard_sample,NITRATE+NITRITE AS NITROGEN,T,0,mg/l,undetected,E353.2,NO3NO2N,0.0015,mg/l,0.002,2020-09-02T00:47:00Z,082620con1200ambeb,pass,0,082620con1200ambdup,pass,0%,082820con1200ambms,pass,0.518,152.783333333333,pass,accept
082620esf1200amb,2020-08-26T16:00:00Z,esf,ambient,R2007842,Field,standard_sample,NITRATE+NITRITE AS NITROGEN,T,0,mg/l,undetected,E353.2,NO3NO2N,0.0015,mg/l,0.002,2020-09-02T00:51:00Z,082620con1200ambeb,pass,0,082620con1200ambdup,pass,0%,082820con1200ambms,pass,0.518,152.85,pass,accept
082720clk1200amb,2020-08-27T16:00:00Z,clarkson,ambient,R2007842,Field,standard_sample,NITRATE+NITRITE AS NITROGEN,T,0,mg/l,undetected,E353.2,NO3NO2N,0.0015,mg/l,0.002,2020-09-02T00:59:00Z,082620con1200ambeb,pass,0,082620con1200ambdup,pass,0%,082820con1200ambms,pass,0.518,128.983333333333,pass,accept
082720con1200amb,2020-08-27T16:00:00Z,control,ambient,R2007842,Field,standard_sample,NITRATE+NITRITE AS NITROGEN,T,0,mg/l,undetected,E353.2,NO3NO2N,0.0015,mg/l,0.002,2020-09-02T00:54:00Z,082620con1200ambeb,pass,0,082620con1200ambdup,pass,0%,082820con1200ambms,pass,0.518,128.9,pass,accept
082720esf1200amb,2020-08-27T16:00:00Z,esf,ambient,R2007842,Field,standard_sample,NITRATE+NITRITE AS NITROGEN,T,0,mg/l,undetected,E353.2,NO3NO2N,0.0015,mg/l,0.002,2020-09-02T00:58:00Z,082620con1200ambeb,pass,0,082620con1200ambdup,pass,0%,082820con1200ambms,pass,0.518,128.966666666667,pass,accept
082820clk1200amb,2020-08-28T16:00:00Z,clarkson,ambient,R2007842,Field,standard_sample,NITRATE+NITRITE AS NITROGEN,T,0,mg/l,undetected,E353.2,NO3NO2N,0.0015,mg/l,0.002,2020-09-02T01:08:00Z,082620con1200ambeb,pass,0,082620con1200ambdup,pass,0%,082820con1200ambms,pass,0.518,105.133333333333,pass,accept
082820con1200amb,2020-08-28T16:00:00Z,control,ambient,R2007842,Field,standard_sample,NITRATE+NITRITE AS NITROGEN,T,0,mg/l,undetected,E353.2,NO3NO2N,0.0015,mg/l,0.002,2020-09-02T01:01:00Z,082620con1200ambeb,pass,0,082620con1200ambdup,pass,0%,082820con1200ambms,pass,0.518,105.016666666667,pass,accept
082820esf1200amb,2020-08-28T16:00:00Z,esf,ambient,R2007842,Field,standard_sample,NITRATE+NITRITE AS NITROGEN,T,0,mg/l,undetected,E353.2,NO3NO2N,0.0015,mg/l,0.002,2020-09-02T01:06:00Z,082620con1200ambeb,pass,0,082620con1200ambdup,pass,0%,082820con1200ambms,pass,0.518,105.1,pass,accept
083120esf0900eff,2020-08-31T13:00:00Z,esf,effluent,R2007971,Field,standard_sample,NITRATE+NITRITE AS NITROGEN,T,0.0019,mg/l,estimated,E353.2,NO3NO2N,0.0015,mg/l,0.002,2020-09-05T11:46:00Z,083120clk1200effeb,pass,0,083120clk1200effdup,pass,19%,083120con1200ambms; 083120esf1200infms,pass; pass,0.49; 0.508,118.766666666667,pass,accept
083120esf1200eff,2020-08-31T16:00:00Z,esf,effluent,R2007971,Field,standard_sample,NITRATE+NITRITE AS NITROGEN,T,0.0016,mg/l,estimated,E353.2,NO3NO2N,0.0015,mg/l,0.002,2020-09-05T12:12:00Z,083120clk1200effeb,pass,0,083120clk1200effdup,pass,19%,083120con1200ambms; 083120esf1200infms,pass; pass,0.49; 0.508,116.2,pass,accept
083120clk1200eff,2020-08-31T16:00:00Z,clarkson,effluent,R2007971,Field,standard_sample,NITRATE+NITRITE AS NITROGEN,T,0.0044,mg/l,no_flag,E353.2,NO3NO2N,0.0015,mg/l,0.002,2020-09-05T12:03:00Z,083120clk1200effeb,pass,0,083120clk1200effdup,pass,19%,083120con1200ambms; 083120esf1200infms,pass; pass,0.49; 0.508,116.05,pass,accept
083120clk1500eff,2020-08-31T19:00:00Z,clarkson,effluent,R2007971,Field,standard_sample,NITRATE+NITRITE AS NITROGEN,T,0.0034,mg/l,no_flag,E353.2,NO3NO2N,0.0015,mg/l,0.002,2020-09-05T12:14:00Z,083120clk1200effeb,pass,0,083120clk1200effdup,pass,19%,083120con1200ambms; 083120esf1200infms,pass; pass,0.49; 0.508,113.233333333333,pass,accept
083120esf1500eff,2020-08-31T19:00:00Z,esf,effluent,R2007971,Field,standard_sample,NITRATE+NITRITE AS NITROGEN,T,0.0026,mg/l,no_flag,E353.2,NO3NO2N,0.0015,mg/l,0.002,2020-09-05T12:17:00Z,083120clk1200effeb,pass,0,083120clk1200effdup,pass,19%,083120con1200ambms; 083120esf1200infms,pass; pass,0.49; 0.508,113.283333333333,pass,accept
090120clk1200eff,2020-09-01T16:00:00Z,clarkson,effluent,R2008016,Field,standard_sample,NITRATE+NITRITE AS NITROGEN,T,0.0101,mg/l,no_flag,E353.2,NO3NO2N,0.0015,mg/l,0.002,2020-09-16T17:20:00Z,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,0%; 0%,083120con1200ambms; 083120esf1200infms,pass; pass,0.49; 0.508,361.333333333333,pass,accept
090120clk1500eff,2020-09-01T19:00:00Z,clarkson,effluent,R2008016,Field,standard_sample,NITRATE+NITRITE AS NITROGEN,T,0.0098,mg/l,no_flag,E353.2,NO3NO2N,0.0015,mg/l,0.002,2020-09-16T19:45:00Z,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,0%; 0%,083120con1200ambms; 083120esf1200infms,pass; pass,0.49; 0.508,360.75,pass,accept
090120esf0900eff,2020-09-01T13:00:00Z,esf,effluent,R2008016,Field,standard_sample,NITRATE+NITRITE AS NITROGEN,T,0.002,mg/l,no_flag,E353.2,NO3NO2N,0.0015,mg/l,0.002,2020-09-05T12:44:00Z,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,0%; 0%,083120con1200ambms; 083120esf1200infms,pass; pass,0.49; 0.508,95.7333333333333,pass,accept
090120esf1200eff,2020-09-01T16:00:00Z,esf,effluent,R2008016,Field,standard_sample,NITRATE+NITRITE AS NITROGEN,T,0.0029,mg/l,no_flag,E353.2,NO3NO2N,0.0015,mg/l,0.002,2020-09-16T17:23:00Z,090120esf1200ambeb; 090120esf1200infeb,pass; pass,0; 0,090120esf1200ambdup; 090120esf1200infdup,pass; pass,0%; 0%,083120con1200ambms; 083120esf1200infms,pass; pass,0.49; 0.508,361.383333333333,pass,accept
083120clk0900eff,2020-08-31T13:00:00Z,clarkson,effluent,R2007971,Field,standard_sample,NITRATE+NITRITE AS NITROGEN,T,0,mg/l,undetected,E353.2,NO3NO2N,0.0015,mg/l,0.002,2020-09-05T11:43:00Z,083120clk1200effeb,pass,0,083120clk1200effdup,pass,19%,083120con1200ambms; 083120esf1200infms,pass; pass,0.49; 0.508,118.716666666667,pass,accept
083120clk0900inf,2020-08-31T13:00:00Z,clarkson,influent,R2007971,Field,standard_sample,NITRATE+NITRITE AS NITROGEN,T,0,mg/l,undetected,E353.2,NO3NO2N,0.0015,mg/l,0.002,2020-09-05T11:41:00Z,083120clk1200effeb,pass,0,083120clk1200effdup,pass,19%,083120con1200ambms; 083120esf1200infms,pass; pass,0.49; 0.508,118.683333333333,pass,accept
083120clk1200amb,2020-08-31T16:00:00Z,clarkson,ambient,R2007971,Field,standard_sample,NITRATE+NITRITE AS NITROGEN,T,0,mg/l,undetected,E353.2,NO3NO2N,0.0015,mg/l,0.002,2020-09-05T11:40:00Z,083120clk1200effeb,pass,0,083120clk1200effdup,pass,19%,083120con1200ambms; 083120esf1200infms,pass; pass,0.49; 0.508,115.666666666667,pass,accept
